id,nome
P1026803,SENSOR DA TAMPA DA IMPRESSORA ZEBRA QLN320 / QLN420 / QLN220 / ZQ630
HF-M94V,PLACA PRINCIPAL MOTOROLA MOTO G8 PLAY 32GB
2.05385E+12,CAMISTE MC. TRIC. LYCRA BORDADA
CHOCOLATE-90G,BARRA DE CHOCOLATE
CV31A1APACCP0000,COLETOR COMPUTADOR VEICULAR HONEYWELL THOR CV31
LS2208-SR20007R,LEITOR DE DADOS SYMBOL LS2208 - COR: PRETA
SYMBOL-KEYPAD-PCB-42,PLACA DO TECLADO (QWERTY) MOTOROLA MC55A / MC55A0
CYB-13352,LCD PARA COLETOR (PARA TODOS) SYMBOL MC330
P1080383-224,TRAVA DO ROLETE DE BORRACHA IMPRESSORA ZEBRA ZD220/ZD230/ZD420/ZD620
CT980N USB,LEITOR DE DADOS CHITENG CT980N USB
 TRINCHA MED CERD PR,TRINCHA MEDIA CERDA PRETA 1  MEIA ATLAS 319 4 ATLAS
MK9520-32A38-Z,LEITOR DE DADOS HONEYWELL  MS9520 - PRETO
LACRE-VOID-REPROV,LACRE VOID EQUIPAMENTO REPROVADO (35X15MM) VERMELHO
ADP-MC32-CUP0-01,ADAPTADOR DE BATERIA PARA O CARREGADOR MOTOROLA MC32N0
P1046209-002,CARCACA DO LCD E DO TECLADO PARA ZEBRA QLN420
LS2208-SR20007R,LEITOR DE DADOS SYMBOL LS2208 - COR: PRETA
14.02,ASSIST NCIA T…CNICA
17,NOTEBOOK
SYMBOL-HAND-STRAP-03,ALCA DE MAO MOTOROLA MC3190 GUN / MC32N0 GUN / MC3190-Z RFID
L-PROTQD2100,LENTE DE PROTECAO QD2100 / QD2130 (DESCONTINUADO)
PN 20-56885-11,MODULO LASER MOTOROLA LS3408 / LS3478
SYMBOL-CAMERA-11,CAMERA MODULE REPLACEMENT FOR MOTOROLA  SYMBOL SB1
INTER-MOTHERBOARD-07,PLACA PRINCIPAL (COM SOFTWARE STANDARD) PARA CK3
DS457-SREU20004,LEITOR DE DADOS MOTOROLA DS457 SR MINISCAN
SYM-MOTHERBOARD-115,PLACA PRINCIPAL PARA SYMBOL MC5574
8-0730-54,CABO SERIAL PARA LEITOR DE DADOS DATALOGIC 3200VSI
QRT-40,FRAME DE BORRACHA PARA RT40 COM GATILHO (ITEM OBRIGATORIO)
50119950-001FRE,PLACA PRINCIPAL LEITOR HONEYWELL 1250G
HONEYWELL-SPEAKER-06,ALTO FALANTE DO COLETOR DE DADOS HONEYWELL DOLPHIN 6000
45189-2,CORREIA ZEBRA 110XI3 / 110XI4 / 105SL / 105SL PLUS REF: 1880
MI5500-614,BERCO DO COLETOR METROLOGIC OPTIMUS MI55
CT50-HB-0-BR,BERCO DE 1 POSICAO HONEYWELL DOLPHIN CT50 / CT60
6000-BTEC,BATERIA DE ALTA CAPACIDADE 3300MAH HONEYWELL DOLPHIN 6100 / 6500
D2MTEX8BV,SUPORTE TRACIONADOR E SENSOR DO RIBBON ARGOX OS214 PLUS / OS214 TT
RW220PHD,CABECA DE IMPRESSAO ZEBRA RW220 203 DPI
SMARTZT410-203,CABECA DE IMPRESSAO (SMART) ZEBRA ZT410/ZT411-203 DPI
REGUA3P,REGUA DE TOMADA COM PROTECAO
37873-001,EIXO DO MOTOR ZEBRA ZT420
MDM9001-C010R,ADAPTADOR (MDM9001-C010R) PARA COLETOR MC9090
CS-ZQL320BL,BATERIA PARA IMPRESSORA QLN220 / QLN320/ ZQ520 4400MAH
P1031815-015,CARCACA SUPERIOR ZEBRA GC420T
CYB-13739,PLACA PRINCIPAL (PARA SE4500) SYMBOL DS6878
PWR-BGA12V50W0WW,FONTE ZEBRA LEVEL VI AC/DC
TC51-BUTTON-01,BOTAO POWER ZEBRA TC51
DATALO-FLEX-CABLE-31,CABO FLEX DO GATILHO (GUN) SKORPIO X3
SYMBOL-PCB-25,PLACA LCD PCB PARA MOTOROLA SYMBOL MC9190G / MC92N0
PARALELO-CABLE-USB01,CABO DE COMUNICACAO PARALELA / USB IMPRESSORAS
MS7180LSUSB,LEITOR FIXO HONEYWELL ORBIT MS7180 LASER USB 5V
FONT12V6A,FONTE 12V 6A BIVOLT PINO P8 COM FURK
FRUTA-KILO,FRUTA KG
CYB-16690,TAMPA SUPERIOR TRASEIRA DA CAMERA ZEBRA TC51 - B
KP-1018,LEITOR DE CODIGO DE BARRAS KNUP KP-1018
GATILHO-SC-2013,GATILHO DE PLASTICO PARA LEITOR DURAEWELL SC-2013
105912G-860,"KIT,LEVER,GATE,FDR,GATE, ZEBRA P330I"
CYB-13986,CARCACA TRASEIRA B GRADE PARA INTERMEC CK3R
CONECTOR-STECK,CONECTOR GENERICO STECK CABO ATE 25MM2
TACANAPOLI,TACA NAPOLI P 933
OPN-2003,COLETOR DE DADOS OPTICON OPN-2003 BATCH LASER
HONEYWELL-KYD-PCB-25,PLACA DO TECLADO PCB (25 TECLAS MVT3) PARA COLETOR DOLPHIN 6110
ZEBRA-ANTENNA-01,ANTENA DA IMPRESSORA ZEBRA QLN220
CELULAR,APARELHO DE CELULAR
C61-PE-SE4750SR,"COLETOR DE DADOS CHAINWAY C61 , 2D SE4750SR"
20-2260-01,CABECA DE IMPRESSAO DATAMAX M-CLASS M-4210 203 DPI
ZT23042-T01000FZ,IMPRESSORA T…RMICA ZEBRA ZT230 - 230 DPI
TRAV-9090S-01,TRAVA PLASTICA DO COLETOR MOTOROLA MC9090 BRICK
TP-ACAB-MOT-MC40B,TAMPA BRANCA DE ACABAMENTO CARCACA MOTOROLA MC40
CHAVEIRO-PERSONALIZ,CHAVEIRO PERSONALIZADO
CYB-15945,BOTAO LATERAL DO SCAN HONEYWELL EDA51K
ZT41046-T0A0000Z,IMPRESSORA T…RMICA ZEBRA ZT410 600 DPI
MC3190-VED-02,BORRACHA DE VEDACAO LATERAL MOTOROLA MC3190 BRICK
P1073117-006,KIT CUTTER COMPLETO PARA GT800
SSP-104-832-AM1,CABE«A DE IMPRESS√O DATAMAX DMX400
M-BOARD-9090-5.0-MOB,PLACA PRINCIPAL SE950 (28 TECLAS) PARA MC9090 BRICK WIN MOBILE 5.0
G32433M,CABE«A DE IMPRESS√O GENUINE ZEBRA 105SL-300 DPI
94A150034,CARREGADOR DE BATERIA DE 4 POSICOES DATALOGIC SKORPIO X3 / X4
S4M-GUIDE-01,GUIA DO ROLO DE ETIQUETA ZEBRA S4M / ZT230 / ZT231
LI2208-SR0000,LEITOR DE DADOS MOTOROLA LI2208 (REPARO)
59-F10A1-001,CABECA DE IMPRESSAO ARGOX X-2300 203 DPI
852-918-002,CARREGADOR DE BATERIA DE 4 POSI«’ES INTERMEC CK71 / CK75 / CK3A1
105912G-668,SENSOR DO RIBBON ZEBRA P330I
RIB-MIST-OS214,RIBBON MISTO 110MM X 91MM PARA ARGOX OS214 PLUS
"CBE626-16-PRPU-0,5","CABO ESPIRAL 6 VIAS X 26AWG (1,5MT) SEM MALHA"
SAC7X00-4000CR,CARREGADOR DE BATERIA DE 4 POSICOES MOTOROLA MC3090/MC3190
22090-0914050-56,LEITOR DE DADOS SWEDA VS1200
B723SOGA,"COLETOR DE DADOS HONEYWELL EDA51 ANDROID , 2D , WIFI , BLUETOOTH , NFC"
QN2-AUNA0E00-00,"IMPRESSORA PORTATIL ZEBRA QLN220 USB,WIFI,BLUETOOTH"
P1123335-012,CABECA DE IMPRESSAO GENUINE ZEBRA ZT211 / ZT231 203 DPI
CAPA-PB51,CAPA DE PROTECAO PARA IMPRESSORA PORTATIL INTERMEC PB51
MC9060-GF0HBEEA4WW,COLETOR DE DADOS MOTOROLA MC9060 GUN
SV0067,SERVICO | CONTRATO
ZEBRA-COVER-14,TAMPA SUPERIOR DA ZEBRA QL420 / QL420 PLUS
50804011,ALTO FALANTE PARA CELULAR MOTOROLA MOTO G9 PLAY
6609,"REPRESENTACAO DE QUALQUER NATUREZA, INCLUSIVE COMERCIAL"
FONTE12V-INTELBRAS,"FONTE 12,8-1A EF1201 INTELBRAS"
1037750-006,CABECA DE IMPRESSAO PARA IMPRESSORA ZEBRA ZXP SERIES 7 300DPI
MC3190-GI4H04EAA,COLETOR DE DADOS 2D IMAGER MOTOROLA MC3190 GUN WIN CE 6.0
PLACAMARGSEEK4X2,PLACA MARG SLEEK 4X2 16023 3PST BC C/SUP
AR-COND-12BTUS,AR CONDICIONADO SPLIT INVERTER 12000 BTUS QUENTE E FRIO
OPN-2003,COLETOR DE DADOS OPTICON OPN-2003 BATCH LASER
1910IER-3,LEITOR DE DADOS HONEYWELL 1910I
SYMBOL-TOUCH03,TOUCH SCREEN SYMBOL MC3090 / MC3190 / MC32N0
AUT160190863311,TRAVA DA TAMPA PARA IMPRESSORA ELGIN L42 PRO
MC5590-P30DUQQA7WR,COLETOR DE DADOS MOTOROLA MC5590
DS2122721,ALTO FALANTE PARA CELULAR MOTOROLA MOTO G22
IRFB4115,TRANSISTOR IRFB4115
ABRACADEIRA-T18L,ABRACADEIRA INSULOK T 18L PACOTE C/ 100 UN
MC9190-MOBILE-LONGA,COLETOR DE DADOS MOTOROLA MC9190G WINDOWS MOBILE LONGA DISTANCIA
CONJ LAM ESTILETE,CONJ DE LAMINAS P ESTILETES 10PCS TRAMONTINA 43390500 TRAMONTINA SUDES
79848M,KIT MEDIA SENSOR PARA ZM400 / Z4M
BOX-09,CAIXA DE PAPEL√O N∫09 - 20CX12LX10A (CM)
161949-0001,PISTOLA PARA COLETOR HONEYWELL LXE MX7 TECTON
SYMBOL-FLEX-CABLE-16,CABO FLEX DO MODULO LASER SE-1224 MOTOROLA MC9090 GUN
D10U002,THINCLIENT DELL OPTIFLEX 3050
ZT41042-T0A0000Z,IMPRESSORA T…RMICA ZEBRA ZT410
MOLA-GUIA-S4M,MOLA DE COMPRESSAO GUIA DO ROLO DE ETIQUETA S4M / ZT230
P1031815-019,PLACA PRINCIPAL PARA IMPRESSORA ZEBRA GC420T
QD2131-BKK1,LEITOR DE DADOS DATALOGIC QUICKSCAN QD2131 IMAGER USB
SYMBOL-FLEX-CABLE139,CABO SCANNER FLEX (PARA SE4500) PARA MOTOROLA SYMBOL MC40N0
GANCHO-PERF-38X38,GANCHO PERF 38X38 CURTO 100 #14 GE N030
CYB-17017,PLACA PRINCIPAL (47 TECLAS) PARA COLETOR DATALOGIC SKORPIO X5
MC9090-WIN-MOBILE,COLETOR DE DADOS MOTOROLA MC9090 GUN WIN MOBILE/LASER LONGA DISTANCIA
LS5700I000GN,LEITOR DE DADOS MOTOROLA LS5700
SYMB-KEYPAD-COVER-05,ADESIVO DO TECLADO SYMBOL VC5090
CAPA-CK3X-BRICK,CAPA DE PROTECAO EM COURO DO CK3 / CK3R BRICK
MC3190Z-GI4H24E0W,COLETOR DE DADOS 2D IMAGER MOTOROLA MC3190Z- RFID READE
CYB-15140,TAMPA DA BATERIA PARA COLETOR DE DADOS BLUEBIRD BM180
CHS3000-4000CR,BERCO CARREGADOR DE 4 POSICOES PARA MOTOROLA MC3090 / MC3190 / MC32N0
OPT78-2889-01,PLACA SERIAL DB15 PARA DATAMAX-O NEIL I-CLASS 4212
ROTEADOR-REDUNDANCIA,ROTEADOR PARA LINK DE REDUNDANCIA
CYB-16100,PLACA PRINCIPAL LEITOR MK3900 WIFI
DS7708-SR4U2100ZCWB,LEITOR DE DADOS FIXO ZEBRA DS7708 IMAGER 2D
SPT1550-TRG80400,COLETOR DE DADOS SYMBOL SPT1550
BTRY-ET5X-PRPK1,BATERIA 6800 MAH EXPANSAO PARA COSTAS DE 8 E 10 SYMBOL ET50 ET55
UGREENABO,CABO USB C MACHO 3.0 USB A 5GBPS 2M
944250029,"COLETOR DE DADOS DATALOGIC MEMOR X3 2D, WIFI, 28 TECLAS WINDOWS CE 6.0"
CT17102-2,BATERIA PARA IMPRESSORA PORTATIL RW420 3800MAH
CYB-12883,CONECTOR DA BATERIA DATALOGIC POWERSCAN PM9500
LENTE-BACK-75,LENTE PARA BACK COVER CARCACA TRASEIRA PSION XT15F 7545
105934-045,SENSOR BLACKLINE GK420T
CYB-14501,MEMBRANA (38 TECLAS) DO TECLADO PARA COLETOR DE DADOS INTERMEC CK65
30-0330017-00LF,ENGRENAGEM PARA O RACK DO SUPORTE DE MIDIA PARA IMPRESSORA TTP 244CE
OPN2006,COLETOR DE DADOS OPTICON OPN-2006 BATCH LASER
TM065JVHC09-00,LCD COM TOUCH COM ARO PARA CELULAR MOTOROLA MOTO G9 PLAY
CYB-15127,CABO FLEX DA PLACA DO TECLADO BLUEBIRD BM180
PROTHIDRO23,PELICULA PROTETORA HIDROGEL PARA COLETORES
TL3-PLUS,IMPRESSORA TECLABEL TL3 PLUS
46-46860,CARCACA SUPERIOR HONEYWELL MS9520
105934-035,ROLETE DE BORRACHA ZEBRA GK420T / GX420T
SYMBOL-SCANNER-41,MODULO LASER 2D (SE4750-SR) SYMBOL MC32N0 / MC330K-G / MC330M/BM180
7.14825E+11,SUPORTE EIXO DE RIBBON PARA IMPRESSORA ZEBRA GT800
CYB-14257,PISTOLA DO COLETOR ZEBRA MC40
MC3190-RL4S04E0A,COLETOR DE DADOS MOTOROLA MC3190 BRICK WIN CE
2356-4279-0000,BASE DO LEITOR DE DADOS SYMBOL STB4278 / LS4278
SV0046,ATUALIZACAO DE FIRMWARE
PASTA-ABA-ELAST,PASTA COM ABA EL¡STICO POLIPROPILENO A4
PLACA-ALUMINIOFECH,PLACA DE ALUMINIO PARA FECHADURA
DATALOGIC-BATTERY-05,TAMPA DA BATERIA DATALOGIC MEMOR X3
SYMBOL-SCAN-COVER-01,EIXO INFERIOR DE ROTA«√O MOTOROLA MC3190 BRICK
91ACC0048,FONTE DE ALIMENTACAO DATALOGIC MEMOR1/JOYA TOUCH/SKORPIO X5 (12V-6A)
AUT160190863391,KIT REBOBINADOR DO RIBBON PARA IMPRESSORA ELGIN L42 PRO
ALT-FLNT-A30S,ALTO FALANTE CAMPAINHA PARA SAMSUNG GALAXY A30S / A32 / A12 / A22
HONE-FLEX-CABLE-74,CABO FLEX DO MODULO IS4813G LASER HONEYWELL DOLPHIN 6500
BIP-6000,COLETOR DE DADOS BLUEBIRD PIDION BIP 6000
P1058930-022,KIT DE CONVERSAO ZEBRA ZT410 DE 203DPI PARA 300DPI
INTERMEC-KEYPAD-09,MEMBRANA DO TECLADO (52 TECLAS) INTERMEC CK3A1
ESTANTEACO,ESTANTE ACO MULTI-USO 25CM 3 PRATELEIRAS CINZA
ALC-ISOPR-5LT,ALCOOL ISOPROPILICO GAL√O 5 LITROS
CS-MC210BL,BATERIA DE BAIXA CAPACIDADE 3.7V / 1200MAH /4.44WH ( CS ) MC2180
SYMBOL-SCANNER-12,MODULO LASER (SE950) MOTOROLA MC3090/MC3190/MC9090/SKORPIO X3/MK500
21-75497-311,"PLACA PRINCIPAL SE1224, SE1524ER (LQ038Q7DB03) MOTOROLA MC9060 GUN"
BTRY-TC51-44MA1-01,BATERIA RECARREGAVEL ZEBRA TC51 / TC510K / TC56 / TC56CJ 4200MAH
655-481-001,BORRACHA VULCANIZADA N√O ENDURECIDA E N√O ALVEOLAR DE VEDA«√O CK75
93017,ESTANTE GAV C/ 49 GAVETAS MISTAS PRETO PRESTO
CYB-13752,MEMBRANA DO TECLADO HONEYWELL EDA50K
SYMBOL-SWITCHES-31,GATILHO PLASTICO GRANDE LEITOR DS3508/DS3408
SMART110XI3-300,CABECA DE IMPRESSAO (SMART) ZEBRA 110XI3-300 DPI
ZEBRA-KEYPAD-06,TECLADO COM MEMBRANA ZEBRA QLN420
CYB-13350,TOUCH SCREEN SYMBOL MC330K GUN
99-O4202-000,IMPRESSORA TERMICA ARGOX O4-250
INTER-FRONT-COVER-51,CARCACA FRONTAL DE 52 TECLAS INTERMEC CK3X
CYB-13431,CABO FLEX DO MODULO LASER (SE4710) ZEBRA TC25/TC20/TC200 (DESCONTIN)
HONEY-FRONT-COVER-29,CARCACA FRONTAL 28 TECLAS HONEYWELL DOLPHIN 6500
SYM-BATTERY-COVER-13,TAMPA DA BATERIA COM ALCA E TRAVAS MOTOROLA MC3090 GUN
SM-A346-06,ALTO FALANTE PARA CELULAR SAMSUNG GALAXY A34
ZQ52-AUE000L-L3,IMPRESSORA PORTATIL ZQ520 BLUETOOTH
BTRY-MC40EAB0E-01R,BATERIA ZEBRA PARA COLETOR SYMBOL MOTOROLA MC40 2680MAH
P1080383-805,SENSOR GAP SUPERIOR PARA IMPRESSORA ZEBRA ZD220 / ZD230
LS5700I000GN,LEITOR DE DADOS MOTOROLA LS5700
P1058930-032,PLACA FONTE IMPRESSORA ZEBRA ZT410/ZT420
SYMBOL-KEYPAD-PCB-48,PLACA TECLADO SYMBOL MK1100/MK1150 /MK1200/MK1250
SACLX20L,SACO DE LIXO PRETO 20L S/ REFORCO PCT C/ 100 UN
P1004230,CABECA DE IMPRESSAO GENUINE ZEBRA 110XI4 203 DPI
SYMBOL-TOUCH-39,TOUCH SCREEN (COM ALTO FALANTE) MOTOROLA MC40N0
ZQ32-A0E02TL-00,IMPRESSORA TERMICA PORTATIL ZEBRA ZQ320 203 DPI BLUETOOTH
CYB-13666,PSITOLA INTERMEC CK3X
SUPORTETECNICO,SUPORTE TECNICO ESPECIALIZADO (PARCERIA)
"ESTANHO-SOLDA0,5MM","ESTANHO DE SOLDA ROLO 60X40 0,5 MM"
BOTOEIRAINOX4512,CAIXA BOTOEIRA 4512 INOX TOUCH N.A/NF DESIGN
EY-015,LEITOR DE CODIGO DE BARRAS EYOYO EY-015 USB
CRD9101-411CES,BERCO DE 4 POSICOES PARA COLETOR SYMBOL MOTOROLA MC9090
D8-MFF-BF,PLACA PRINCIPAL PARA THINCLIENT OPTIPLEX DELL 3050
TC700H-KC11ES-K2,COLETOR DE DADOS SYMBOL TC70
SMART-LMI0905,COLETOR DE DADOS BARCODE SCANNER SMART LMI0905
MC9090-GKOHBGA2WR,COLETOR DE DADOS MC9090 2D CURTA DISTANCIA WIN CE 53 TECLAS
PARAFUSADEIRA-12V,PARAFUSADEIRA/FURADEIRA
Z31-00000200BR00,IMPRESSORA T…RMICA ZEBRA DE CART√O ZXP3
13.05,"COMPOSICAO GRAFICA, FOTOCOMPOSICAO"
MK1250-0N0DAKBWTWR,TERMINAL DE CONSULTA ZEBRA MK1250
LEITE,BEBIDA LACTEA
MC2180-MS01E0A,COLETOR DE DADOS MOTOROLA MC2180 WINDOWS 6.0 1D BLUETOOTH WI-FI
HONEY-FRONT-COVER-40,CARCACA FRONTAL 32-TECLAS HONEYWELL LXE MX7
LS4208-SR21001ZZR,LEITOR DE DADOS MOTOROLA LS4208
DPR15-3198-01,MESA DA CABE«A DE IMPRESS√O DATAMAX ALLEGRO FLEX M-4206 / PRO 6000
CYB-16174,CARCACA TRASEIRA PARA COLETOR DATALOGIC JOYA TOUCH A6 VERSAO GUN
TC200J-1KC11A6,COLETOR DE DADOS ZEBRA TC200J/TC20
P1027135-013,SENSOR GAP INFERIOR ZEBRA GK420T
MS7180PS2,LEITOR DE CODIGO DE BARRA FIXO HONEYWELL ORBIT MS7180 PS2 1D WEDGE
TC56DJ-1PAZU2P-BR,COLETOR DE DADOS ZEBRA TC56
CYB-12824,LCD COMPLETO COM CABO FLEX ZEBRA ZQ510 / ZQ511 / ZQ520 / ZQ521
IDM140-2BT,LEITOR DE DADOS BLUETOOTH SICK IDM140
SYM-SCANNER-COVER-13,CAPA DO SCANNER DE ROTA«√O MOTOROLA MC3190 BRICK
SYMBOL-KEYPAD-76-B,TECLADO COMPLETO B GRADE (53 TECLAS) SYMBOL MOTOROLA MC9090 / MC9190
1-971164-800,PLACA PARALELA (LPT) IMPRESSORA TERMICA INTERMEC PD41
CYB-14472,LENTE DO MODULO LASER PARA COLETOR HONEYWELL EDA51
11-168054,GATILHO PLASTICO SYMBOL LI2208
SYMBOL-TOUCH-16,TOUCH SCREEN SYMBOL MC9090 / MC9190 / MC92N0
942400003,COLETOR DE DADOS DATALOGIC SKORPIO X3 - 28 TECLAS
SYMBOL-SPEAKER10,ALTO FALANTE MOTOROLA MC55 / 5574 / 5590 / MC659B
MC3190-GI4H24E0A,COLETOR DE DADOS 2D  MOTOROLA MC3190 GUN WIN MOBILE
7.13,"DEDETIZACAO, DESINFECCAO, DESINSETIZACAO, IMUNIZACAO, HIGIENIZACAO"
ZM400-2001-000T,IMPRESSORA TERMICA ZEBRA ZM400 203 DPI
7190G-2-INT,LEITOR DE DADOS 7190G
GRADE-PLACA01,GRADE DE SUPORTE DA PLACA PRINCIPAL (SE1224) MOTOROLA MC9090
SYMBOL-FLEX-CABLE-16,CABO FLEX DO MODULO LASER SE-1224 MOTOROLA MC9090 GUN
CK3B10M00E110,COLETOR DE DADOS INTERMEC CK3N1
IH25-0-N001S00BK,"LEITOR DE TAG DE RFID MODELO IH25,BT"
SM-T111,TABLET SAMSUNG GALAXY TAB 3 LITE 3G
SV0033,CUSTO EXCEDE 70% DO VALOR DO EQUIPAMENTO
SYM-SCANNER-COVER-01,CAPA DO SCANNER DE ROTACAO PARA COLETOR MC3090 BRICK
EDA61K-SH-DC,GATILHO PARA COLETOR HONEYWELL EDA61K
79841,KIT OPTION CUTTER ZEBRA ZM400
FONTE-CAR-BER-MC30XX,"FONTE 12V - 4,16A DO CARREGADOR DE 4 POSI«’ES / BER«O 1"
CYB-14257,PISTOLA DO COLETOR ZEBRA MC40
P1025950-039,PLACA PRINCIPAL IMPRESSORA ZEBRA GT800 USB/SERIAL/PARALLELA
KITPORCA-ARR-PAR,KIT PORCA GAIOLA M5+ARRUELA + PARAFUSO
LUMINARIACONNECT,LUMINARIA CONNECT WINDOW PERSONALIZADA
CA16041-1,CAPA DE PROTE«√O DAS PLACAS QL320 300PHS
FONTE5V-5A,FONTE 5V 4A PARA CABO DE CARGA MC3190/3090 PINO P8 COM FURK
MCNT-PRT,MACANETA PARA PORTA
SAC7X00-4000CR,CARREGADOR DE BATERIA DE 4 POSICOES MOTOROLA MC3090/MC3190
SYMBOL-SCANNER-30,MODULO LASER LORAX SE-1524 MOTOROLA MC9060/MC9090/MC9190/MC92N0
BP06-00028A,BATERIA DE BAIXA CAPACIDADE 2200MAH HONEYWELL DOLPHIN 6100 / 6500
10AA005WBP,THINKCLIENT LENOVO M93P INTEL CORE I5
1472G2D-2-R-INT,LEITOR DE DADOS BLUETOOTH HONEYWELL VOYAGER 1472G IMAGER 2D
1.09,"DISPONIBILIZACAO SEM CESSAO DEFINITIVA, DE CONTEUDOS DE IMAGEM TEXTO"
23-82424-004,CABECA DE IMPRESSAO ARGOX OS214 PLUS
P451-TRGR,GATILHO PARA COLETOR DE DADOS PM451
SUBS-TMP-X4,CARCACA DA BATERIA PARA COLETOR FALCON X4
CT60-L0N-ASC210E,"COLETOR DE DADOS HONEYWELL CT60 ANDROID 8.1,BT, 1D/2D (N6603)"
MC9190-WIN-CE-CURTA,COLETOR DE DADOS MOTOROLA MC9190G WINDOWS CE DE CURTA DISTANCIA
AUTOMOVEL,COMPRA DE AUTOMOVEL
50121612-065FRE,"PLACA PRINCIPAL (USB + SERIAL), MEM”RIA 64MB HONEYWELL PC42T	"
GBT4400-BK-BTK00,LEITOR DE DADOS DATALOGIC GRYPHON 2D
CRD-TC51-1SCU1-01,BERCO DE 1 POSICAO PARA COLETOR DE DADOS ZEBRA TC51
HONE-BACK-COVER-36,CARCACA TRASEIRA HONEYWELL DOLPHIN 60S
S-FRONT-COVER-12,CARCACA FRONTAL SYMBOL MC9090 GUN / MC9060 GUN /MC92N0 GUN
LW200,LEITOR DE DADOS NONUS LW200
ZEBRA-ROLLER-03,ROLETE DE BORRACHA (COM ENGRENAGEM) ZEBRA QLN420
IBUPROFENO,IBUPROFENO 400MG
49688,ROLAMENTO DE ESFERAS FLANGEADO DE A«O INOXID¡VEL DA ZEBRA
37873-001,EIXO DO MOTOR ZEBRA ZT420
IS8XT,PLACA PRINCIPAL PARA THINK CLIENT LENOVO M93
36-0220010-20LF,ROLETE DE BORRACHA DA IMPRESSORA T…RMICA TSC TTP-246M
HW-MOTHERBOARD-24,PLACA PRINCIPAL PARA HONEYWELL LXE MX9
P1061153-01,PLACA SECUNDARIA PCB BLUETOOTH E DA BATERIA DE BACKUP ZEBRA ZQ520
210763-003,SUPORTE COMPLETO DO ROLO DE ETIQUETA PARA ZEBRA GX420T / GX430T
RB-C61-PS,PISTOL GRIP (GATILHO) PARA COLETOR CHAINWAY C61
MC930B-GSABG4RW,COLETOR DE DADOS ZEBRA MC9300 LASER
CS-DKA300BX,BATERIA ALTA CAPACIDADE 5200MAH DATALOGIC SKORPIO X3
NOBREAK-XNB1200,NOBREAK
SMARTZT230-203,CABECA DE IMPRESSAO (SMART) ZEBRA ZT230-203 DPI
P1046260-001,CABO FLEX DA PLACA PRINCIPAL QLN320 / QLN220 / QLN420
XT2015-2,CELULAR MOTOROLA MOTO G8 PLAY
IS13252,IMPRESSORA DE CARTAO DATACARD SD160
MC330M-GI4HG2RW,COLETOR DE DADOS ZEBRA MC330M 47 TECLAS 2D ANDROID 8.1 WIFI/BLUETOOTH
CYB-15017,"POWER PCB (P1095409-101) PARA IMPRESSORA ZEBRA ZQ630	"
CS-MC30SL,BATERIA PARA COLETOR MC3090 BRICK DE BAIXA CAPACIDADE (2600MAH)
CYB-13222,PLACA PRINCIPAL (APENAS WIFI) PARA QLN320
CABOMANGA4VX26,CABO MANGA 4 VIASX26 AWG C/ BLINDAGEM COR PALHA 4X26 SB (100 METROS)
CYB-15690,CARCACA TRASEIRA COM ENTRADA DE AUDIO SYMBOL TC20
44816P,PLACA FONTE PARA ZEBRA STRIPE S600
P1066905,CHAPA FRONTAL DE METAL DA CARCACA PARA IMPRESSORA ZQ520
105934-037,CABECA DE IMPRESSAO GENUINE ZEBRA GK420D / GX420D 203DPI
SYMBOL-LS5800,LEITOR DE C”DIGO DE BARRAS SYMBOL LS5800
BP08-000600,BATERIA DATALOGIC MEMOR
CYB-13003,PLACA PRINCIPAL 1D (SE950) SYMBOL MC3190-S BRICK CE 6.0
BOX-01,CAIXA DE PAPEL√O N∫01 - 42CX42LX23A (CM)
I5-10500T,PROCESSADOR INTEL CORE I5-10500T 2.3GHZ
LS7708_01,PLACA PRINCIPAL IBM / USB MOTOROLA LS7708
LEC0136,LENTE DA CAMERA PARA CELULAR ASUS ZENFONE MAX SHOT
50130504-001,FONTE DE ALIMENTACAO 5V 2A HONEYWELL DOLPHIN 6000
BOX-10,CAIXA DE PAPEL√O N∫10 - 85CX30LX168A (CM)
CASCAPOLIDAFLOR,CASCA POLIDA PARA FLORES
PM200-LCD,LCD COM TOUCH COLETOR COMPEX PM200
P1058930-030,PLACA PRINCIPAL ZEBRA ZT410/ ZT420
ZEBRA-MOTHERBOARD-05,PLACA PRINCIPAL IMPRESSORA ZEBRA QL420 PLUS
SY-MOTHERBOARD-43,PLACA PRINCIPAL 1D SE950 (LCD 1™ VERSAO) SYMBOL MC3190 GUN CE 6.0
P1024325-101,TAMPA DA ETIQUETA PARA IMPRESSORA ZEBRA QLN320
26.01,"SERVICOS DE COLETA, REMESSA OU ENTREGA DE CORRESPONDENCIAS, DOCUMENTOS"
S01-60202170B-R,TAMPA TRASEIRA DO COMPARTIMENTO DE GEL DE SÕLICA VC5090
50129589-001,BATERIA DE LITIO 3.8V 4000MAH PARA COLETOR HONEYWELL EDA50 / EDA51
G105916-004,PLACA LOGICA ZEBRA TLP2844
GK42-1025A0-000,"IMPRESSORA T…RMICA  ZEBRA GK420T 203 DPI ETHERNET , USB , SERIAL"
942600006,COLETOR DE DADOS DATALOGIC SKORPIO X4 2D ALFANUMERICO WINDOWS EMBEDDED
CYB-15204,PLACA PRINCIPAL (VERSAO WINDOWS) PARA COLETOR BLUEBIRD BM180
